,index,id,pos,category,stereotype,lemma,level,clean,stem
784,784,AR1872,n,pr,no,فراشة,inclusive,فراشه,فرش
785,785,AR1999,n,asm,no,عمود,inclusive,عمود,عمد
786,786,AR2187,n,ps,yes,الشديد السمرة,inclusive,الشديد السمره,شدد سمر
787,787,AR2115,n,ddp,yes,الحماقة,conservative,الحماقه,حمق
788,788,AR345,n,an,no,فاحشة,conservative,فاحشه,فحش
789,789,AR1795,n,svp,no,سخط,inclusive,سخط,سخط
790,790,AR515,n,svp,no,ملل,inclusive,مل,مل
791,791,AR420,n,re,no,جنائي,inclusive,جناءي,جنء
792,792,AR401,n,cds,no,متعصب,conservative,متعصب,تعصب
793,793,AR1041,n,qas,no,الزنبور,conservative,الزنبور,زنبور
794,794,AR271,n,cds,no,لصوصية,inclusive,لصوصيه,لصص
795,795,AR2605,a,svp,no,غلم,conservative,غلم,غلم
796,796,AR99,n,cds,no,الفضلات,inclusive,الفضلات,فضل
797,797,AR609,n,cds,no,عجرفة,conservative,عجرفه,عجرف
798,798,AR1812,n,cds,no,اللص المتسلل,conservative,الص المتسل,الص تسل
799,799,AR1928,n,an,no,ثُور,inclusive,ثور,ثور
800,800,AR867,n,an,no,ارنب,inclusive,ارنب,رنب
801,801,AR274,n,rci,yes,غليظ,conservative,غليظ,غلظ
802,802,AR693,n,asm,no,عته,inclusive,عته,عته
803,803,AR1913,n,cds,no,مافيا,conservative,مافيا,ماف
804,804,AR1519,n,cds,no,السرقه,inclusive,السرقه,سرق
805,805,AR2386,n,is,yes,نذل,conservative,نذل,نذل
806,806,AR794,n,asm,no,زب,conservative,زب,زب
807,807,AR680,n,cds,no,كازينو,inclusive,كازينو,كازينو
808,808,AR1181,n,qas,no,مأزق,inclusive,مازق,ازق
809,809,AR2105,n,ddp,yes,غبيات,conservative,غبيات,غبي
810,810,AR488,n,cds,no,غلطة شنيعة,inclusive,غلطه شنيعه,غلط شنع
811,811,AR516,n,svp,no,سأم,inclusive,سام,سام
812,812,AR1282,n,ddf,yes,شخص معاق,inclusive,شخص معاق,شخص عاق
813,813,AR2753,n,re,no,ضراوة,inclusive,ضراوه,ضرو
814,814,AR956,n,an,no,البوميات,inclusive,البوميات,بوم
815,815,AR1697,n,ddp,yes,شخص غير كفء,conservative,شخص كفء,شخص كفء
816,816,AR991,n,cds,no,الهجين intergeneric,inclusive,الهجين,هجن
817,817,AR2261,n,dmc,yes,منحوس,inclusive,منحوس,نحس
818,818,AR2569,n,an,no,صرصوريات,inclusive,صرصوريات,صرصور
819,819,AR2552,v,re,no,سرق,inclusive,سرق,سرق
820,820,AR2681,n,asm,no,قضيبي,inclusive,قضيبي,قضب
821,821,AR42,n,pa,yes,أكاديمي,inclusive,اكاديمي,كاديم
822,822,AR682,n,is,yes,منبوذ,inclusive,منبوذ,نبذ
823,823,AR431,n,ddp,yes,ناشر الفضائح و الإشاعات,conservative,ناشر الفضاءح الاشاعات,نشر ضءح اشع
824,824,AR1401,n,an,no,جنون,inclusive,جنون,جنن
825,825,AR2452,n,cds,no,مولود,inclusive,مولود,ولد
826,826,AR1639,n,cds,no,تكبر,inclusive,تكبر,كبر
827,827,AR2112,n,asm,no,الغباوة,conservative,الغباوه,غبو
828,828,AR1873,n,an,no,عثه,inclusive,عثه,عثه
829,829,AR695,n,ddp,yes,مأفون,inclusive,مافون,ماف
830,830,AR585,n,qas,no,برجواز,inclusive,برجواز,رجواز
831,831,AR740,n,an,no,شقي,conservative,شقي,شقي
832,832,AR181,n,re,no,الإغتصاب,conservative,الاغتصاب,غصب
833,833,AR722,n,cds,no,المخادع,inclusive,المخادع,خدع
834,834,AR1081,n,ps,yes,مرتبك,conservative,مرتبك,ربك
835,835,AR736,n,an,no,جرو,inclusive,جرو,جرو
836,836,AR2316,v,qas,no,أفسد,conservative,افسد,فسد
837,837,AR2265,n,dmc,yes,التعيس,inclusive,التعيس,تعس
838,838,AR1027,n,qas,no,قطف,conservative,قطف,قطف
839,839,AR1326,n,cds,no,فاشي,conservative,فاشي,فشي
840,840,AR206,n,cds,no,الأبله,conservative,الابله,ابل
841,841,AR1355,n,dmc,yes,تزوير,inclusive,تزوير,زور
842,842,AR1748,n,dmc,yes,كسول,conservative,كسول,كسل
843,843,AR1008,n,cds,no,صبي صغير,inclusive,صبي صغير,صبي صغر
844,844,AR282,n,qas,no,تاجر,inclusive,تاجر,تجر
845,845,AR1561,n,om,no,مثلي,inclusive,مثلي,ثلي
846,846,AR2460,a,ps,yes,أسود,inclusive,اسود,اسد
847,847,AR1478,n,cds,no,اليمين المتطرف,conservative,اليمين المتطرف,يمن تطرف
848,848,AR1764,n,an,no,الحشرة,inclusive,الحشره,حشر
849,849,AR419,n,dmc,yes,مجرم,inclusive,مجرم,جرم
850,850,AR2101,n,ddp,yes,التغابي,conservative,التغابي,غبي
851,851,AR2785,n,ps,yes,الغجر,inclusive,الغجر,غجر
852,852,AR2252,n,re,no,معذب,inclusive,معذب,عذب
853,853,AR1833,n,svp,no,المتهرب,conservative,المتهرب,تهرب
854,854,AR693,n,ps,yes,عته,conservative,عته,عته
855,855,AR1831,n,cds,no,المراحيض,inclusive,المراحيض,مراحيض
856,856,AR1520,n,re,no,السرقة,inclusive,السرقه,سرق
857,857,AR152,n,an,no,حيوانات,inclusive,حيوانات,حيو
858,858,AR399,n,dmc,yes,عِناد,conservative,عناد,عند
859,859,AR609,n,svp,no,عجرفة,conservative,عجرفه,عجرف
860,860,AR1353,n,dmc,yes,تزييف,inclusive,تزيف,تزف
861,861,AR1129,n,dmc,yes,منافقون,conservative,منافقون,نفق
862,862,AR2189,n,ps,yes,السود,inclusive,السود,سود
863,863,AR1884,n,an,no,البغال,inclusive,البغال,بغل
864,864,AR1200,n,cds,no,الحشوات,inclusive,الحشوات,حشو
865,865,AR729,n,qas,no,عوام,conservative,عوام,عوم
866,866,AR2,v,an,no,ينبح,inclusive,ينبح,نبح
867,867,AR344,n,an,no,عاهرة,conservative,عاهره,عهر
868,868,AR1192,n,cds,no,الأحداث الجانحين,conservative,الاحداث الجانحين,حدث جنح
869,869,AR993,n,ps,yes ,الهجين,inclusive,الهجين,هجن
870,870,AR2177,n,ps,yes,العرق الأسود,inclusive,العرق الاسود,عرق اسد
871,871,AR1463,n,dmc,yes,متسكع,conservative,متسكع,تسكع
872,872,AR1605,n,ps,yes,اليهود,inclusive,اليهود,يهد
873,873,AR2440,n,an,no,صوص,inclusive,صوص,صوص
874,874,AR645,a,ddf,yes,سَيّئ,inclusive,سيء,سيء
875,875,AR267,n,dmc,yes,قطاع الطرق,conservative,قطاع الطرق,قطع طرق
876,876,AR234,n,svp,no,طمع,inclusive,طمع,طمع
877,877,AR1204,n,cds,no,عشرات,inclusive,عشرات,عشر
878,878,AR238,n,an,no,بخيل,conservative,بخيل,بخل
879,879,AR980,n,an,no,التماسيح,inclusive,التماسيح,مسح
880,880,AR359,n,cds,no,كذب,inclusive,كذب,كذب
881,881,AR722,n,dmc,yes,المخادع,conservative,المخادع,خدع
882,882,AR2093,n,an,no,الخروف,inclusive,الخروف,خرف
883,883,AR1759,n,cds,no,أقرض بالربا,inclusive,اقرض بالربا,قرض ربا
884,884,AR2379,a,om,no,غير طبيعي,inclusive,طبيعي,طبع
885,885,AR2104,n,asm,no,بليد,conservative,بليد,بلد
886,886,AR2137,n,an,no,حلزونة,inclusive,حلزونه,حلزو
887,887,AR2128,n,asm,no,الساخر,conservative,الساخر,سخر
888,888,AR275,n,dmc,yes,البرابرة,conservative,البرابره,ربر
889,889,AR2358,v,asm,no,سخر,conservative,سخر,سخر
890,890,AR628,n,svp,no,المهمل,conservative,المهمل,همل
891,891,AR1049,n,cds,no,ديماغوجية,conservative,ديماغوجيه,ديماغوجيه
892,892,AR503,n,qas,no,ضجة,conservative,ضجه,ضجه
893,893,AR1299,n,cds,no,قواد,inclusive,قواد,قود
894,894,AR962,n,an,no,البومات,inclusive,البومات,بوم
895,895,AR418,n,cds,no,جاني,inclusive,جاني,جني
896,896,AR2301,n,dmc,yes,مهرجون,inclusive,مهرجون,هرج
897,897,AR928,n,qas,no,النفايات,inclusive,النفايات,نفي
898,898,AR1458,n,asf,no,شعر العانة,inclusive,شعر العانه,شعر عنه
899,899,AR1325,n,cds,no,الفاشية,conservative,الفاشيه,فشي
900,900,AR2117,n,asm,no,غباوة,conservative,غباوه,غبو
901,901,AR1090,n,re,no,جناية,inclusive,جنايه,جني
902,902,AR179,n,re,no,اغتصاب,conservative,اغتصاب,غصب
903,903,AR1094,n,re,no,بزه,inclusive,بزه,بزه
904,904,AR329,n,ddp,yes,مرقس,conservative,مرقس,رقس
905,905,AR1385,n,cds,no,ماسونية,inclusive,ماسونيه,اسن
906,906,AR1566,n,om,no,المثليين,inclusive,المثلين,مثل
907,907,AR1864,n,an,no,بعوضة,inclusive,بعوضه,بعض
908,908,AR697,n,ddp,yes,غبية,inclusive,غبيه,غبه
909,909,AR1419,n,dmc,yes,العصابات,inclusive,العصابات,عصب
910,910,AR1381,n,cds,no,ماسونيين,inclusive,ماسونين,اسن
911,911,AR399,n,svp,no,عِناد,conservative,عناد,عند
912,912,AR2628,a,is,yes,الفقراء,inclusive,الفقراء,قرء
913,913,AR375,n,cds,no,الفوضى,inclusive,الفوضي,فوض
914,914,AR1849,n,ps,yes,منغولي,conservative,منغولي,نغل
915,915,AR206,n,ddp,yes,الأبله,inclusive,الابله,ابل
916,916,AR934,n,an,no,بَقّة,inclusive,بقه,بقه
917,917,AR267,n,cds,no,قطاع الطرق,inclusive,قطاع الطرق,قطع طرق
918,918,AR1415,n,svp,no,عبث,conservative,عبث,عبث
919,919,AR2677,n,re,no,الارهاب,conservative,الارهاب,رهب
920,920,AR2324,n,cds,no,حديثة الثراء,inclusive,حديثه الثراء,حدث ثرء
921,921,AR2542,n,an,no,ضفدعة,inclusive,ضفدعه,ضفدع
922,922,AR1537,n,pr,no,لعهر,conservative,لعهر,عهر
923,923,AR850,n,svp,no,شبق,inclusive,شبق,شبق
924,924,AR606,n,cds,no,غطرسة,conservative,غطرسه,غطرس
925,925,AR1089,n,re,no,الجريمة,inclusive,الجريمه,جرم
926,926,AR406,n,cds,no,عصابات,inclusive,عصابات,عصب
927,927,AR1775,n,cds,no,قلة إحترام,inclusive,قله احترام,قله حرم
928,928,AR2267,n,cds,no,الربا,inclusive,الربا,ربا
929,929,AR1169,n,om,no,مؤخرة,inclusive,مءخره,ءخر
930,930,AR269,n,cds,no,لصوص,inclusive,لصوص,لصص
931,931,AR684,n,is,yes,المنبوذون,inclusive,المنبوذون,نبذ
932,932,AR2644,n,re,no,تحرش,inclusive,تحرش,حرش
933,933,AR1223,a,ddp,yes,مجنون,inclusive,مجنون,مجن
934,934,AR1140,n,om,no,الأليتان,inclusive,الاليتان,الي
935,935,AR2262,n,dmc,yes,نحس,inclusive,نحس,نحس
936,936,AR83,n,qas,no,تابعيون,inclusive,تابعيون,تبع
937,937,AR1524,n,cds,no,سلب,inclusive,سلب,سلب
938,938,AR2687,n,re,no,تعزيب,inclusive,تعزيب,عزب
939,939,AR689,n,an,no,الضعيف الجسم,conservative,الضعيف الجسم,ضعف جسم
940,940,AR161,n,ddp,yes,الحيوانية,inclusive,الحيوانيه,حيو
941,941,AR894,n,om,no,خنيث,conservative,خنيث,خنث
942,942,AR1834,n,cds,no,الكسالى,conservative,الكسالي,كسل
943,943,AR2508,n,re,no,الآسر,inclusive,الاسر,اسر
944,944,AR1659,n,cds,no,المشركين,inclusive,المشركين,شرك
945,945,AR273,n,rci,yes,همجي,conservative,همجي,همج
946,946,AR1662,n,dmc,yes,النذل,inclusive,النذل,نذل
947,947,AR2762,n,an,no,الأفاعي,inclusive,الافاعي,فعي
948,948,AR2115,n,asm,no,الحماقة,conservative,الحماقه,حمق
949,949,AR514,n,svp,no,ضجر,inclusive,ضجر,ضجر
950,950,AR686,n,dmc,yes,منبوذين,inclusive,منبوذين,نبذ
951,951,AR404,n,cds,no,عصابة,conservative,عصابه,عصب
952,952,AR1365,n,an,no,البرغوثيات,inclusive,البرغوثيات,رغث
953,953,AR2169,n,ps,yes,زنجي,conservative,زنجي,زنج
954,954,AR1013,n,or,no,كس,conservative,كس,كس
955,955,AR1804,n,cds,no,لص,conservative,لص,لص
956,956,AR2665,n,re,no,الإرهاب,inclusive,الارهاب,رهب
957,957,AR2196,n,ps,yes,أسود,inclusive,اسود,اسد
958,958,AR206,n,ps,yes,الأبله,conservative,الابله,ابل
959,959,AR916,n,cds,no,الدجال,conservative,الدجال,دجل
960,960,AR2456,n,cds,no,حديث ولادة,inclusive,حديث ولاده,حدث ولد
961,961,AR637,n,cds,no,الوغد,conservative,الوغد,وغد
962,962,AR2211,n,an,no,أوزة,inclusive,اوزه,اوز
963,963,AR1749,n,qas,no,الكذب,conservative,الكذب,كذب
964,964,AR1193,n,re,no,جانح,conservative,جانح,جنح
965,965,AR1662,n,re,no,النذل,inclusive,النذل,نذل
966,966,AR1272,n,re,no,الفاسق,conservative,الفاسق,فسق
967,967,AR610,n,svp,no,غرور,inclusive,غرور,غرر
968,968,AR2101,n,asm,no,التغابي,conservative,التغابي,غبي
969,969,AR117,a,svp,no,عدواني,conservative,عدواني,عدا
970,970,AR393,n,cds,no,كذاب,conservative,كذاب,كذب
971,971,AR273,n,cds,no,همجي,conservative,همجي,همج
972,972,AR2602,a,svp,no,داعر,conservative,داعر,دعر
973,973,AR744,n,ps,yes,صينية,inclusive,صينيه,صين
974,974,AR2759,n,re,no,عنوة,inclusive,عنوه,عنه
975,975,AR1535,n,pr,no,شرموطة,conservative,شرموطه,شرموط
976,976,AR634,n,re,no,الشرير,conservative,الشرير,شرر
977,977,AR1731,n,cds,no,تحريم,inclusive,تحريم,حرم
978,978,AR1698,n,ddp,yes,غير كفؤ,conservative,كفء,كفء
979,979,AR239,n,an,no,البخل,conservative,البخل,بخل
980,980,AR276,n,qas,no,البربرية,conservative,البربريه,ربر
981,981,AR149,n,an,no,الحيوانات الكبيرة,inclusive,الحيوانات الكبيره,حيو كبر
982,982,AR2381,n,cds,no,أغتياب,inclusive,اغتياب,غيب
983,983,AR2009,n,cds,no,مروج,inclusive,مروج,روج
984,984,AR2224,n,re,no,إرْهَابِيّ,inclusive,ارهابي,رهب
985,985,AR1885,n,an,no,البغل,inclusive,البغل,بغل
986,986,AR2746,n,cds,no,المرتشين,inclusive,المرتشين,رتش
987,987,AR2677,n,re,no,الارهاب,inclusive,الارهاب,رهب
988,988,AR927,n,cds,no,القمامة,inclusive,القمامه,قمم
989,989,AR1594,n,ps,yes,إسرائيلي,inclusive,اسراءيلي,اسراءيلي
990,990,AR203,n,asm,no,معتوه,inclusive,معتوه,عته
991,991,AR6,n,dmc,yes,الحقارة,inclusive,الحقاره,حقر
992,992,AR1760,n,cds,no,المرابي,conservative,المرابي,ربي
993,993,AR198,n,an,no,مغفل,conservative,مغفل,غفل
994,994,AR1537,n,pr,no,العهر,inclusive,العهر,عهر
995,995,AR920,n,ddp,yes,دجال,conservative,دجال,دجل
996,996,AR1575,n,om,no,مثيلية جنسية,inclusive,مثيليه جنسيه,ثيل جنس
997,997,AR160,n,ddp,yes,الحيوانات,inclusive,الحيوانات,حيو
998,998,AR113,n,asm,no,ناتئ,inclusive,ناتء,نتء
999,999,AR721,n,dmc,yes,مشعوذ,conservative,مشعوذ,شعذ
1000,1000,AR1639,n,cds,no,تكبر,conservative,تكبر,كبر
1001,1001,AR1324,n,ps,yes,نازي,inclusive,نازي,نزي
1002,1002,AR2102,n,ddp,yes,استغباء,conservative,استغباء,غبء
1003,1003,AR2246,n,re,no,قاتلة,inclusive,قاتله,قتل
1004,1004,AR924,n,qas,no,النفايات الصلبة,inclusive,النفايات الصلبه,نفي صلب
1005,1005,AR1192,n,dmc,yes,الأحداث,conservative,الاحداث,حدث
1006,1006,AR1195,n,dmc,yes,الجانحين,conservative,الجانحين,جنح
1007,1007,AR2059,n,an,no,مكروب,inclusive,مكروب,كرب
1008,1008,AR697,n,asf,no,غبية,conservative,غبيه,غبه
1009,1009,AR156,n,an,no,الحيوان,inclusive,الحيوان,حيو
1010,1010,AR2586,n,an,no,بنات آوى,inclusive,بنات اوي,بنت اوي
1011,1011,AR1319,n,qas,no,المزارعين,inclusive,المزارعين,زرع
1012,1012,AR631,n,qas,no,الغوغاء,inclusive,الغوغاء,غوغاء
1013,1013,AR2222,n,re,no,إرهابية,conservative,ارهابيه,رهب
1014,1014,AR1514,a,cds,no,خبيث,conservative,خبيث,خبث
1015,1015,AR1599,n,ps,yes,يهود,inclusive,يهود,يهد
1016,1016,AR276,n,pa,yes,البربرية,conservative,البربريه,ربر
1017,1017,AR2263,n,dmc,yes,سيئ الطالع,inclusive,سيء الطالع,سيء طلع
1018,1018,AR246,n,cds,no,منزل فاجر,inclusive,منزل فاجر,نزل فجر
1019,1019,AR160,n,an,no,الحيوانات,inclusive,الحيوانات,حيو
1020,1020,AR706,n,re,no,التشهير,inclusive,التشهير,شهر
1021,1021,AR2113,n,asm,no,بلداء,conservative,بلداء,لدء
1022,1022,AR1869,n,pr,no,العث,inclusive,العث,لعث
1023,1023,AR2744,n,dmc,yes,التشرد,inclusive,التشرد,شرد
1024,1024,AR2512,a,om,no,مختلفة,inclusive,مختلفه,خلف
1025,1025,AR1474,n,svp,no,جيد مقابل لا شيء,conservative,جيد مقابل شيء,جيد قبل شيء
1026,1026,AR2466,a,asm,no,أسمر,inclusive,اسمر,سمر
1027,1027,AR2470,a,ps,yes,الصينية,inclusive,الصينيه,صين
1028,1028,AR634,n,dmc,yes,الشرير,conservative,الشرير,شرر
1029,1029,AR279,n,ddp,yes,الهمجية,inclusive,الهمجيه,همج
1030,1030,AR455,n,cds,no,مفسد,inclusive,مفسد,فسد
1031,1031,AR235,n,svp,no,بخل,inclusive,بخل,بخل
1032,1032,AR356,n,qas,no,بهتان,conservative,بهتان,بهت
1033,1033,AR616,n,dmc,yes,شخص رديء,conservative,شخص رديء,شخص ردء
1034,1034,AR702,n,re,no,الأحقاد,inclusive,الاحقاد,حقد
1035,1035,AR1115,n,svp,no,اشمئزاز,inclusive,اشمءزاز,شمءزاز
1036,1036,AR1973,n,an,no,الببغاء,inclusive,البغاء,بغء
1037,1037,AR1678,n,ddp,yes,هراء,conservative,هراء,هرء
1038,1038,AR1902,n,svp,no,فاسق,inclusive,فاسق,فسق
1039,1039,AR273,n,pa,yes,همجي,conservative,همجي,همج
1040,1040,AR1126,n,cds,no,منافق,conservative,منافق,نفق
1041,1041,AR1081,n,ddp,yes,مرتبك,conservative,مرتبك,ربك
1042,1042,AR85,n,qas,no,تابعي,inclusive,تابعي,تبع
1043,1043,AR1084,n,ps,yes,مجتث,conservative,مجتث,جتث
1044,1044,AR1050,n,qas,no,غوغائي,conservative,غوغاءي,غوغاء
1045,1045,AR2458,a,ps,yes,سود,inclusive,سود,سود
1046,1046,AR1267,n,dmc,yes,شر,conservative,شر,شر
1047,1047,AR1300,n,cds,no,القواد,conservative,القواد,قود
1048,1048,AR773,n,an,no,ماعز,inclusive,ماعز,اعز
1049,1049,AR1697,n,an,no,غير كفء,conservative,كفء,كفء
1050,1050,AR434,n,cds,no,شيطانى,conservative,شيطاني,شيط
1051,1051,AR712,n,re,no,المشهر,conservative,المشهر,شهر
1052,1052,AR990,n,ddf,yes,حدباء,inclusive,حدباء,حدباء
1053,1053,AR1050,n,cds,no,غوغائي,conservative,غوغاءي,غوغاء
1054,1054,AR512,n,ddp,yes,خبث,conservative,خبث,خبث
1055,1055,AR2150,n,re,no,سارق,inclusive,سارق,سرق
1056,1056,AR1525,n,re,no,القذر,inclusive,القذر,قذر
1057,1057,AR1601,n,ps,yes,اسرائيلي,inclusive,اسراءيلي,اسراءيلي
1058,1058,AR890,n,om,no,مثليون جنسيا,conservative,مثليون جنسيا,ثلي جنس
1059,1059,AR1721,n,cds,no,ناسخ,conservative,ناسخ,نسخ
1060,1060,AR1742,n,svp,no,الغريزه الجنسيه,inclusive,الغريزه الجنسيه,غرز جنس
1061,1061,AR2057,n,an,no,قرش,inclusive,قرش,قرش
1062,1062,AR277,n,qas,no,متوحش,conservative,متوحش,توحش
1063,1063,AR2058,n,an,no,ميكروب,inclusive,ميكروب,ميكروب
1064,1064,AR2465,a,asm,no,بني,inclusive,بني,بني
1065,1065,AR79,n,svp,no,كسل,inclusive,كسل,كسل
1066,1066,AR866,n,an,no,الأرانب,inclusive,الارانب,رنب
1067,1067,AR1696,n,svp,no,جمود,inclusive,جمود,جمد
1068,1068,AR2366,n,cds,no,متحذلق,conservative,متحذلق,حذلق
1069,1069,AR2562,n,an,no,علق,inclusive,علق,علق
1070,1070,AR685,n,is,yes,منبوذة,inclusive,منبوذه,نبذ
1071,1071,AR133,n,ddp,yes,الأمية,inclusive,الاميه,امه
1072,1072,AR1277,n,dmc,yes,المبذرة,inclusive,المبذره,بذر
1073,1073,AR1898,n,cds,no,جانٍ‎,inclusive,جان‎,جن‎
1074,1074,AR2493,v,re,no,يختطف,inclusive,يختطف,خطف
1075,1075,AR1892,n,cds,no,انطوائي,conservative,انطواءي,طوء
1076,1076,AR1231,n,asm,no,انتصاب,inclusive,انتصاب,نصب
1077,1077,AR569,n,or,no,لوطي,conservative,لوطي,لوط
1078,1078,AR390,n,cds,no,أكذوبة,conservative,اكذوبه,كذب
1079,1079,AR502,n,ddp,yes,المتخبط,conservative,المتخبط,تخبط
1080,1080,AR2087,n,ddp,yes,قزامة الرأس,inclusive,قزامه الراس,قزم راس
1081,1081,AR1416,n,dmc,yes,متجول,inclusive,متجول,تجل
1082,1082,AR1308,n,pr,no,عشيقة,conservative,عشيقه,عشق
1083,1083,AR1670,n,ddf,yes,المعاقين,inclusive,المعاقين,عاق
1084,1084,AR1732,n,dmc,yes,المحتال,conservative,المحتال,حتل
1085,1085,AR913,n,cds,no,جبن,conservative,جبن,جبن
1086,1086,AR730,n,ddp,yes,رعاع,conservative,رعاع,رعع
1087,1087,AR197,n,ddp,yes,أحمق,inclusive,احمق,حمق
1088,1088,AR2015,n,pr,no,الجرذ,inclusive,الجرذ,جرذ
1089,1089,AR50,n,ddp,yes,حماقة,inclusive,حماقه,حمق
1090,1090,AR2014,n,pr,no,جرذ,inclusive,جرذ,جرذ
1091,1091,AR1733,n,dmc,yes,مختلق,conservative,مختلق,خلق
1092,1092,AR2104,n,ddp,yes,بليد,conservative,بليد,بلد
1093,1093,AR691,n,cds,no,أبله,inclusive,ابله,ابل
1094,1094,AR195,n,ps,yes,غبي,conservative,غبي,غبي
1095,1095,AR2100,n,ddp,yes,غباء,conservative,غباء,غبء
1096,1096,AR2615,a,ddp,yes,سخيف,conservative,سخيف,سخف
1097,1097,AR411,n,cds,no,المارقة,conservative,المارقه,ارق
1098,1098,AR620,n,dmc,yes,حثالة,conservative,حثاله,حثل
1099,1099,AR1360,n,an,no,البرغوث,inclusive,البرغوث,رغث
1100,1100,AR1085,n,cds,no,جرائم,inclusive,جراءم,جرءم
1101,1101,AR2103,n,ddp,yes,الغباء,conservative,الغباء,غبء
1102,1102,AR926,n,cds,no,الخردة,inclusive,الخرده,خرد
1103,1103,AR223,n,an,no,أتان,inclusive,اتان,اتن
1104,1104,AR961,n,an,no,بومة,inclusive,بومه,بوم
1105,1105,AR2401,n,an,no,قملة,inclusive,قمله,قمل
1106,1106,AR1800,n,cds,no,البعثرة,conservative,البعثره,عثر
1107,1107,AR2160,n,cds,no,نرجسي,inclusive,نرجسي,رجس
1108,1108,AR2117,n,ddp,yes,غباوة,inclusive,غباوه,غبو
1109,1109,AR2671,n,re,no,العملية الارهابية,inclusive,العمليه الارهابيه,عمل رهب
1110,1110,AR206,n,asf,no,الأبله,conservative,الابله,ابل
1111,1111,AR2597,n,an,no,ابن اوى,inclusive,ابن اوي,ابن اوي
1112,1112,AR2110,n,ddp,yes,بلادة,conservative,بلاده,بلد
1113,1113,AR2498,n,re,no,الاختطاف,inclusive,الاختطاف,خطف
1114,1114,AR203,n,or,no,معتوه,conservative,معتوه,عته
1115,1115,AR1090,n,cds,no,جناية,inclusive,جنايه,جني
1116,1116,AR1875,n,pr,no,عثة,inclusive,عثه,عثه
1117,1117,AR276,n,ps,yes,البربرية,conservative,البربريه,ربر
1118,1118,AR1219,n,re,no,جنحة,inclusive,جنحه,جنح
1119,1119,AR2454,n,cds,no,الرضع,inclusive,الرضع,رضع
1120,1120,AR1212,n,an,no,الحلزون,inclusive,الحلزون,حلز
1121,1121,AR469,n,re,no,ابتزاز,conservative,ابتزاز,بزز
1122,1122,AR2657,a,svp,no,مغرور,conservative,مغرور,غرر
1123,1123,AR237,n,an,no,بخيلة,conservative,بخيله,بخل
1124,1124,AR730,n,an,no,رعاع,conservative,رعاع,رعع
1125,1125,AR2018,n,pr,no,الفئران,inclusive,الفءران,فءر
1126,1126,AR2034,n,an,no,عقرب البحر,inclusive,عقرب البحر,عقرب بحر
1127,1127,AR1539,n,pr,no,شرموطه,conservative,شرموطه,شرموط
1128,1128,AR741,n,dmc,yes,شخص سيء,conservative,شخص سيء,شخص سيء
1129,1129,AR309,n,cds,no,خسيس,conservative,خسيس,خسس
1130,1130,AR555,n,qas,no,البرجوازية,inclusive,البرجوازيه,برجوازيه
1131,1131,AR2587,n,an,no,بنات اوى,inclusive,بنات اوي,بنت اوي
1132,1132,AR2060,n,an,no,مكروبات,inclusive,مكروبات,كرب
1133,1133,AR2013,n,pr,no,جرذان,inclusive,جرذان,جرذ
1134,1134,AR1998,n,cds,no,متآمر,inclusive,متامر,تمر
1135,1135,AR95,n,cds,no,حيلة,inclusive,حيله,حيل
1136,1136,AR2601,a,svp,no,شهواني,conservative,شهواني,شها
1137,1137,AR2019,n,pr,no,الجرذان,inclusive,الجرذان,جرذ
1138,1138,AR871,n,an,no,الأرنب,inclusive,الارنب,رنب
1139,1139,AR80,n,svp,no,كسلان,conservative,كسلان,كسل
1140,1140,AR1813,n,qas,no,مخلوط,inclusive,مخلوط,خلط
1141,1141,AR1653,n,cds,no,المنظر,inclusive,المنظر,نظر
1142,1142,AR277,n,ps,yes,متوحش,conservative,متوحش,توحش
1143,1143,AR730,n,cds,no,رعاع,conservative,رعاع,رعع
1144,1144,AR1522,n,re,no,حرامي,inclusive,حرامي,حرم
1145,1145,AR889,n,or,no,شاذّ جِنسِيًا,conservative,شاذ جنسيا,شاذ جنس
1146,1146,AR1137,n,ddf,yes,عجز,inclusive,عجز,عجز
1147,1147,AR2420,n,re,no,القرصنة,inclusive,القرصنه,قرص
1148,1148,AR356,n,cds,no,بهتان,inclusive,بهتان,بهت
1149,1149,AR945,n,cds,no,خداع,inclusive,خداع,خدع
1150,1150,AR715,n,re,no,مغتاب,conservative,مغتاب,غتب
1151,1151,AR1725,n,dmc,yes,الإفلاس الأخلاقي,inclusive,الافلاس الاخلاقي,فلس خلق
1152,1152,AR1869,n,an,no,العث,inclusive,العث,لعث
1153,1153,AR691,n,ddp,yes,أبله,conservative,ابله,ابل
1154,1154,AR46,n,qas,no,الرداءة,conservative,الرداءه,ردء
1155,1155,AR1749,n,cds,no,الكذب,conservative,الكذب,كذب
1156,1156,AR1859,n,an,no,باعوضة,inclusive,باعوضه,بعض
1157,1157,AR1861,n,an,no,البعوضه,inclusive,البعوضه,بعض
1158,1158,AR2776,n,dmc,yes,خائن,conservative,خاءن,خءن
1159,1159,AR918,n,ddp,yes,غشاش,conservative,غشاش,غشش
1160,1160,AR933,n,an,no,التنصت،,inclusive,التنصت,تنص
1161,1161,AR1645,n,an,no,ضبعيات,inclusive,ضبعيات,ضبع
1162,1162,AR2121,n,pa,yes,رعي الغنم,inclusive,رعي الغنم,رعي غنم
1163,1163,AR2457,n,cds,no,رضيع,inclusive,رضيع,رضع
