,index,id,pos,category,stereotype,lemma,level,clean,stem
1367,1576,AR1145,n,om,no,كفل,inclusive,كفل,كفل
1368,1578,AR1358,n,an,no,خافيات الأجنحة,inclusive,خافيات الاجنحه,خفي جنح
1369,1579,AR444,n,qas,no,كبار رجال الاعمال,inclusive,كبار رجال الاعمال,كبر رجل عمل
1370,1580,AR684,n,is,yes,المنبوذون,inclusive,المنبوذون,نبذ
1371,1581,AR2644,n,re,no,تحرش,inclusive,تحرش,حرش
1372,1582,AR1223,a,ddp,yes,مجنون,inclusive,مجنون,مجن
1373,1583,AR1140,n,om,no,الأليتان,inclusive,الاليتان,الي
1374,1584,AR1893,n,cds,no,الطالب الذي يذاكر كثيرا,conservative,الطالب يذاكر كثيرا,طلب ذكر كثر
1375,1585,AR2262,n,dmc,yes,نحس,inclusive,نحس,نحس
1376,1586,AR1977,n,cds,no,حفلة,inclusive,حفله,حفل
1377,1587,AR83,n,qas,no,تابعيون,inclusive,تابعيون,تبع
1378,1588,AR1524,n,cds,no,سلب,inclusive,سلب,سلب
1379,1590,AR2687,n,re,no,تعزيب,inclusive,تعزيب,عزب
1380,1591,AR689,n,an,no,الضعيف الجسم,conservative,الضعيف الجسم,ضعف جسم
1381,1592,AR161,n,ddp,yes,الحيوانية,inclusive,الحيوانيه,حيو
1382,1593,AR894,n,om,no,خنيث,conservative,خنيث,خنث
1383,1594,AR1834,n,cds,no,الكسالى,conservative,الكسالي,كسل
1384,1595,AR2046,n,cds,no,الطمر الصحي,inclusive,الطمر الصحي,طمر صحي
1385,1596,AR1260,n,an,no,عريضات الأجنحة,inclusive,عريضات الاجنحه,عرض جنح
1386,1598,AR2508,n,re,no,الآسر,inclusive,الاسر,اسر
1387,1599,AR1659,n,cds,no,المشركين,inclusive,المشركين,شرك
1388,1601,AR273,n,rci,yes,همجي,conservative,همجي,همج
1389,1602,AR1662,n,dmc,yes,النذل,inclusive,النذل,نذل
1390,1603,AR2762,n,an,no,الأفاعي,inclusive,الافاعي,فعي
1391,1604,AR2115,n,asm,no,الحماقة,conservative,الحماقه,حمق
1392,1605,AR514,n,svp,no,ضجر,inclusive,ضجر,ضجر
1393,1606,AR1475,n,dmc,yes,ne'er دو جيدا,conservative,دو جيدا,دو جيد
1394,1607,AR686,n,dmc,yes,منبوذين,inclusive,منبوذين,نبذ
1395,1608,AR727,n,cds,no,من هنا وهناك,conservative,وهناك,وهن
1396,1609,AR1210,n,dmc,yes,قزم,conservative,قزم,قزم
1397,1611,AR1255,n,dmc,yes,دافع أخلاقي,inclusive,دافع اخلاقي,دفع خلق
1398,1613,AR404,n,cds,no,عصابة,conservative,عصابه,عصب
1399,1614,AR1365,n,an,no,البرغوثيات,inclusive,البرغوثيات,رغث
1400,1615,AR2169,n,ps,yes,زنجي,conservative,زنجي,زنج
1401,1616,AR2011,n,cds,no,داع,inclusive,داع,داع
1402,1617,AR1013,n,or,no,كس,conservative,كس,كس
1403,1619,AR1804,n,cds,no,لص,conservative,لص,لص
1404,1620,AR2665,n,re,no,الإرهاب,inclusive,الارهاب,رهب
1405,1621,AR2196,n,ps,yes,أسود،,inclusive,اسود,اسد
1406,1622,AR206,n,ps,yes,الأبله,conservative,الابله,ابل
1407,1623,AR916,n,cds,no,الدجال,conservative,الدجال,دجل
1408,1624,AR2145,n,qas,no,أب روحي,inclusive,اب روحي,اب روح
1409,1626,AR2456,n,cds,no,حديث ولادة,inclusive,حديث ولاده,حدث ولد
1410,1627,AR637,n,cds,no,الوغد,conservative,الوغد,وغد
1411,1629,AR1644,n,an,no,ضبع,inclusive,ضبع,ضبع
1412,1630,AR2211,n,an,no,أوزة,inclusive,اوزه,اوز
1413,1631,AR1059,n,pr,no,محظية,inclusive,محظيه,حظه
1414,1632,AR1749,n,qas,no,الكذب,conservative,الكذب,كذب
1415,1633,AR1150,n,om,no,ظهراني,inclusive,ظهراني,ظهر
1416,1634,AR1032,n,cds,no,عملية جوكر,conservative,عمليه جوكر,عمل جوكر
1417,1635,AR1712,n,cds,no,معلمة,conservative,معلمه,علم
1418,1636,AR1610,n,cds,no,شعب,conservative,شعب,شعب
1419,1637,AR1202,n,cds,no,كتل,inclusive,كتل,كتل
1420,1638,AR1193,n,re,no,جانح,conservative,جانح,جنح
1421,1639,AR1662,n,re,no,النذل,inclusive,النذل,نذل
1422,1641,AR1272,n,re,no,الفاسق,conservative,الفاسق,فسق
1423,1642,AR2715,n,asm,no,الطائر,inclusive,الطاءر,طءر
1424,1643,AR610,n,svp,no,غرور,inclusive,غرور,غرر
1425,1644,AR1543,n,pr,no,جون,conservative,جون,جون
1426,1645,AR2101,n,asm,no,التغابي,conservative,التغابي,غبي
1427,1646,AR1000,n,ps,yes,هجين,inclusive,هجين,هجن
1428,1647,AR1153,n,om,no,الأرداف,inclusive,الارداف,ردف
1429,1648,AR1531,n,cds,no,رسول الصبي,inclusive,رسول الصبي,رسل صبي
1430,1649,AR1015,n,or,no,خيار,inclusive,خيار,خير
1431,1651,AR117,a,svp,no,عدواني,conservative,عدواني,عدا
1432,1652,AR393,n,cds,no,كذاب,conservative,كذاب,كذب
1433,1653,AR273,n,cds,no,همجي,conservative,همجي,همج
1434,1654,AR2602,a,svp,no,داعر,conservative,داعر,دعر
1435,1655,AR2621,n,an,no,قناة باس,inclusive,قناه باس,قنه باس
1436,1657,AR744,n,ps,yes,صينية,inclusive,صينيه,صين
1437,1658,AR2759,n,re,no,عنوة,inclusive,عنوه,عنه
1438,1659,AR1535,n,pr,no,شرموطة,conservative,شرموطه,شرموط
1439,1660,AR634,n,re,no,الشرير,conservative,الشرير,شرر
1440,1661,AR1778,n,qas,no,السوق حارس,inclusive,السوق حارس,سوق حرس
1441,1662,AR2122,n,pa,yes,راعٍ,inclusive,راع,راع
1442,1663,AR1731,n,cds,no,تحريم,inclusive,تحريم,حرم
1443,1664,AR1698,n,ddp,yes,غير كفؤ,conservative,كفء,كفء
1444,1665,AR239,n,an,no,البخل,conservative,البخل,بخل
1445,1666,AR276,n,qas,no,البربرية,conservative,البربريه,ربر
1446,1667,AR149,n,an,no,والحيوانات الكبيرة و,inclusive,والحيوانات الكبيره,حيو كبر
1447,1668,AR2381,n,cds,no,أغتياب,inclusive,اغتياب,غيب
1448,1669,AR2009,n,cds,no,مروج,inclusive,مروج,روج
1449,1670,AR2224,n,re,no,إرْهَابِيّ,inclusive,ارهابي,رهب
1450,1671,AR1711,n,cds,no,مدرس,inclusive,مدرس,درس
1451,1672,AR1872,n,an,no,فراشة,inclusive,فراشه,فرش
1452,1673,AR1885,n,an,no,البغل,inclusive,البغل,بغل
1453,1675,AR2746,n,cds,no,المرتشين,inclusive,المرتشين,رتش
1454,1676,AR2677,n,re,no,الارهاب,inclusive,الارهاب,رهب
1455,1677,AR927,n,cds,no,القمامة,inclusive,القمامه,قمم
1456,1678,AR1594,n,ps,yes,إسرائيلي,inclusive,اسراءيلي,اسراءيلي
1457,1680,AR203,n,asm,no,معتوه,inclusive,معتوه,عته
1458,1681,AR6,n,dmc,yes,الحقارة,inclusive,الحقاره,حقر
1459,1682,AR1760,n,cds,no,المرابي,conservative,المرابي,ربي
1460,1683,AR1256,n,dmc,yes,أخلاق,inclusive,اخلاق,خلق
1461,1684,AR2689,n,an,no,المبتلع البالون،,inclusive,المبتلع البالون,بلع بال
1462,1685,AR198,n,an,no,مغفل,conservative,مغفل,غفل
1463,1686,AR644,n,an,no,كايمان,inclusive,كايمان,كيم
1464,1687,AR1537,n,pr,no,لعهر,inclusive,لعهر,عهر
1465,1688,AR920,n,ddp,yes,دجال,conservative,دجال,دجل
1466,1689,AR1109,n,cds,no,التراب,inclusive,التراب,ترب
1467,1690,AR1575,n,om,no,مثيلية جنسية,inclusive,مثيليه جنسيه,ثيل جنس
1468,1691,AR2208,n,qas,no,مزرعة المستأجر,inclusive,مزرعه المستاجر,زرع اجر
1469,1693,AR633,n,qas,no,تجمع,inclusive,تجمع,جمع
1470,1694,AR807,n,qas,no,الشخص المشترك,inclusive,الشخص المشترك,شخص شرك
1471,1695,AR160,n,ddp,yes,الحيوانات,inclusive,الحيوانات,حيو
1472,1696,AR113,n,asm,no,ناتئ,inclusive,ناتء,نتء
1473,1697,AR297,n,pa,yes,محام,inclusive,محام,حام
1474,1698,AR721,n,dmc,yes,مشعوذ,conservative,مشعوذ,شعذ
1475,1699,AR1639,n,cds,no,تكبر,conservative,تكبر,كبر
1476,1700,AR1324,n,ps,yes,نازي,inclusive,نازي,نزي
1477,1701,AR2720,n,asm,no,الطيور,inclusive,الطيور,طير
1478,1702,AR2102,n,ddp,yes,استغباء,conservative,استغباء,غبء
1479,1704,AR1406,n,an,no,غضبه,inclusive,غضبه,غضب
1480,1707,AR2246,n,re,no,قاتلة,inclusive,قاتله,قتل
1481,1708,AR8,n,svp,no,فقدان الإرادة,inclusive,فقدان الاراده,فقد رده
1482,1709,AR924,n,qas,no,النفايات الصلبة,inclusive,النفايات الصلبه,نفي صلب
1483,1710,AR1192,n,dmc,yes,الأحداث الجانحين,conservative,الاحداث الجانحين,حدث جنح
1484,1711,AR2059,n,an,no,مكروب,inclusive,مكروب,كرب
1485,1712,AR1068,n,pr,no,أحد رجال الحاشية,inclusive,احد رجال الحاشيه,احد رجل حشي
1486,1713,AR697,n,asf,no,غبية,conservative,غبيه,غبه
1487,1715,AR156,n,an,no,الحيوان,inclusive,الحيوان,حيو
1488,1716,AR2586,n,an,no,بنات آوى,inclusive,بنات اوي,بنت اوي
1489,1717,AR1319,n,qas,no,المزارعين,inclusive,المزارعين,زرع
1490,1718,AR631,n,qas,no,الغوغاء,inclusive,الغوغاء,غوغاء
1491,1719,AR1703,n,an,no,الحتمية,conservative,الحتميه,حتم
1492,1720,AR1543,n,pr,no,جون,inclusive,جون,جون
1493,1721,AR1782,n,asm,no,كستنائي,inclusive,كستناءي,كستناء
1494,1722,AR2222,n,re,no,إرهابية,conservative,ارهابيه,رهب
1495,1723,AR1514,a,cds,no,خبيث,conservative,خبيث,خبث
1496,1724,AR1599,n,ps,yes,يهود,inclusive,يهود,يهد
1497,1725,AR276,n,pa,yes,البربرية,conservative,البربريه,ربر
1498,1726,AR2263,n,dmc,yes,سيئ الطالع,inclusive,سيء الطالع,سيء طلع
1499,1727,AR2409,n,cds,no,تدين,inclusive,تدين,تدن
1500,1729,AR246,n,cds,no,منزل فاجر,inclusive,منزل فاجر,نزل فجر
1501,1730,AR2622,n,an,no,طبل الأحمر,inclusive,طبل الاحمر,طبل حمر
1502,1731,AR160,n,an,no,الحيوانات,inclusive,الحيوانات,حيو
1503,1732,AR706,n,re,no,والتشهير التجارة,inclusive,والتشهير التجاره,شهر جره
1504,1733,AR2367,n,cds,no,اعرف كل,conservative,اعرف,عرف
1505,1734,AR2113,n,asm,no,بلداء,conservative,بلداء,لدء
1506,1735,AR1652,n,qas,no,الأ يديولوجي المناصر لنظام,inclusive,يديولوجي المناصر لنظام,يديولوجي نصر نظم
1507,1736,AR1869,n,pr,no,العث,inclusive,العث,لعث
1508,1737,AR1038,n,om,no,سيدتي,inclusive,سيدتي,سيد
1509,1738,AR1367,n,cds,no,سربة,inclusive,سربه,سرب
1510,1739,AR2726,n,re,no,ندرانجيتا,inclusive,ندرانجيتا,ندرانجيتا
1511,1740,AR2744,n,dmc,yes,التشرد,inclusive,التشرد,شرد
1512,1741,AR2512,a,om,no,مختلفة,inclusive,مختلفه,خلف
1513,1742,AR1474,n,svp,no,جيد مقابل لا شيء,conservative,جيد مقابل شيء,جيد قبل شيء
1514,1743,AR2466,a,asm,no,أسمر,inclusive,اسمر,سمر
1515,1744,AR2470,a,ps,yes,الصينية,inclusive,الصينيه,صين
1516,1745,AR574,n,qas,no,الطبقة الوسطى,inclusive,الطبقه الوسطي,طبق وسط
1517,1746,AR634,n,dmc,yes,الشرير,conservative,الشرير,شرر
1518,1747,AR1043,n,dmc,yes,التمويه,conservative,التمويه,موه
1519,1748,AR279,n,ddp,yes,الهمجية,inclusive,الهمجيه,همج
1520,1749,AR455,n,cds,no,مفسد الضراب,inclusive,مفسد الضراب,فسد ضرب
1521,1750,AR235,n,svp,no,بخل,inclusive,بخل,بخل
1522,1751,AR2114,n,asm,no,دلخ,conservative,دلخ,دلخ
1523,1752,AR356,n,qas,no,بهتان,conservative,بهتان,بهت
1524,1753,AR1199,n,cds,no,الطوافات,inclusive,الطوافات,طوف
1525,1754,AR616,n,dmc,yes,شخص ردئ,conservative,شخص ردء,شخص ردء
1526,1755,AR702,n,re,no,الأحقاد العمل,inclusive,الاحقاد العمل,حقد عمل
1527,1756,AR1115,n,svp,no,إشمئزاز,inclusive,اشمءزاز,شمءزاز
1528,1757,AR1973,n,an,no,الببغاء,inclusive,البغاء,بغء
1529,1758,AR1678,n,ddp,yes,هراء,conservative,هراء,هرء
1530,1759,AR1902,n,svp,no,فاسق,inclusive,فاسق,فسق
1531,1760,AR2243,n,re,no,سلاير,inclusive,سلاير,لير
1532,1761,AR273,n,pa,yes,همجي,conservative,همجي,همج
1533,1763,AR456,n,cds,no,الساق السوداء,inclusive,الساق السوداء,ساق ودء
1534,1764,AR1126,n,cds,no,منافق,conservative,منافق,نفق
1535,1766,AR1081,n,ddp,yes,مرتبك,conservative,مرتبك,ربك
1536,1767,AR85,n,qas,no,تابعي,inclusive,تابعي,تبع
1537,1768,AR1084,n,ps,yes,مجتث,conservative,مجتث,جتث
1538,1769,AR1050,n,qas,no,غوغائي,conservative,غوغاءي,غوغاء
1539,1770,AR2458,a,ps,yes,سود,inclusive,سود,سود
1540,1771,AR1267,n,dmc,yes,شر,conservative,شر,شر
1541,1772,AR1098,n,an,no,doodly-القرفصاء,conservative,القرفصاء,قرفصاء
1542,1773,AR1300,n,cds,no,القواد,conservative,القواد,قود
1543,1774,AR2377,v,cds,no,إنكمش,inclusive,انكمش,كمش
1544,1775,AR773,n,an,no,ماعز,inclusive,ماعز,اعز
1545,1776,AR849,n,svp,no,الرغبة الجنسية,inclusive,الرغبه الجنسيه,رغب جنس
1546,1777,AR1165,n,om,no,طرف,inclusive,طرف,طرف
1547,1778,AR1697,n,an,no,غير كفء شخص,conservative,كفء شخص,كفء شخص
1548,1779,AR434,n,cds,no,سلوك شيطانى,conservative,سلوك شيطاني,سلك شيط
1549,1781,AR712,n,re,no,المشهر,conservative,المشهر,شهر
1550,1783,AR990,n,ddf,yes,حدباء,inclusive,حدباء,حدباء
1551,1784,AR1050,n,cds,no,غوغائي,conservative,غوغاءي,غوغاء
1552,1785,AR512,n,ddp,yes,خبث,conservative,خبث,خبث
1553,1787,AR2150,n,re,no,سارق,inclusive,سارق,سرق
1554,1788,AR1525,n,re,no,المال القذر,inclusive,المال القذر,مال قذر
1555,1789,AR1601,n,ps,yes,اسرائيلي,inclusive,اسراءيلي,اسراءيلي
1556,1790,AR1903,n,cds,no,ضابط,inclusive,ضابط,ضبط
1557,1791,AR2053,n,ps,yes,ميستزو,conservative,ميستزو,ميستزو
1558,1792,AR890,n,om,no,مثليون جنسيا,conservative,مثليون جنسيا,ثلي جنس
1559,1793,AR1721,n,cds,no,ناسخ,conservative,ناسخ,نسخ
1560,1794,AR1029,n,cds,no,رفض,conservative,رفض,رفض
1561,1795,AR1742,n,svp,no,الغريزه الجنسيه,inclusive,الغريزه الجنسيه,غرز جنس
1562,1798,AR1774,n,cds,no,ترجيع,inclusive,ترجيع,رجع
1563,1799,AR2206,n,qas,no,الزراعة المستأجر,inclusive,الزراعه المستاجر,زرع اجر
1564,1800,AR2057,n,an,no,قرش,inclusive,قرش,قرش
1565,1801,AR277,n,qas,no,متوحش,conservative,متوحش,توحش
1566,1802,AR2058,n,an,no,ميكروب,inclusive,ميكروب,ميكروب
1567,1805,AR122,n,cds,no,زيلوت,inclusive,زيلوت,زيلو
1568,1806,AR98,n,qas,no,أومنيوم-gatherum,inclusive,اومنيوم,نيم
1569,1807,AR2465,a,asm,no,بني,inclusive,بني,بني
1570,1808,AR2066,n,an,no,الأحياء الدقيقة في الأغذية,inclusive,الاحياء الدقيقه الاغذيه,حيء دقق اغذ
1571,1809,AR1377,n,asm,no,القلفة,inclusive,القلفه,قلف
1572,1810,AR79,n,svp,no,كسل,inclusive,كسل,كسل
1573,1811,AR866,n,an,no,الأرانب,inclusive,الارانب,رنب
1574,1812,AR1696,n,svp,no,جمود,inclusive,جمود,جمد
1575,1813,AR2382,n,cds,no,برميل ماء شرب,inclusive,برميل ماء شرب,رمل ماء شرب
1576,1814,AR2366,n,cds,no,متحذلق,conservative,متحذلق,حذلق
1577,1816,AR2562,n,an,no,علق,inclusive,علق,علق
1578,1817,AR685,n,is,yes,منبوذة,inclusive,منبوذه,نبذ
1579,1818,AR133,n,ddp,yes,الأمية,inclusive,الاميه,امه
1580,1819,AR1277,n,dmc,yes,المبذرة,inclusive,المبذره,بذر
1581,1820,AR1898,n,cds,no,جانٍ‎,inclusive,جان‎,جن‎
1582,1821,AR534,n,cds,no,شيخ,inclusive,شيخ,شيخ
1583,1822,AR998,n,cds,no,تحسين النوع النباتي,inclusive,تحسين النوع النباتي,تحس نوع نبت
1584,1824,AR2355,v,cds,no,أله,inclusive,اله,اله
1585,1825,AR2493,n,re,no,يختطف,inclusive,يختطف,خطف
1586,1826,AR1892,n,cds,no,انطوائي,conservative,انطواءي,طوء
1587,1828,AR1231,n,asm,no,انتصاب,inclusive,انتصاب,نصب
1588,1829,AR569,n,or,no,لوطي,conservative,لوطي,لوط
1589,1830,AR390,n,cds,no,أكذوبة,conservative,اكذوبه,كذب
1590,1831,AR502,n,ddp,yes,المتخبط,conservative,المتخبط,تخبط
1591,1832,AR2087,n,ddp,yes,قزامة الرأس,inclusive,قزامه الراس,قزم راس
1592,1833,AR1416,n,dmc,yes,متجول,inclusive,متجول,تجل
1593,1834,AR2380,n,cds,no,القيل والقال,inclusive,القيل والقال,قيل قال
1594,1835,AR627,n,dmc,yes,لا أدري ما أعمل,conservative,ادري اعمل,ادر عمل
1595,1836,AR1374,n,asm,no,قلفه,inclusive,قلفه,قلف
1596,1837,AR422,n,cds,no,حظر,conservative,حظر,حظر
1597,1838,AR1716,n,cds,no,المدرسين,inclusive,المدرسين,درس
1598,1839,AR1308,n,pr,no,عشيقة,conservative,عشيقه,عشق
1599,1841,AR1670,n,ddf,yes,المعاقين,inclusive,المعاقين,عاق
1600,1842,AR1732,n,dmc,yes,المحتال,conservative,المحتال,حتل
1601,1843,AR913,n,cds,no,جبن,conservative,جبن,جبن
1602,1844,AR1491,v,asm,no,مَارَسَ الجِنْس,conservative,مارس الجنس,ارس جنس
1603,1846,AR730,n,ddp,yes,رعاع,conservative,رعاع,رعع
1604,1847,AR197,n,ddp,yes,أحمق,inclusive,احمق,حمق
1605,1848,AR2015,n,pr,no,الجرذ,inclusive,الجرذ,جرذ
1606,1850,AR50,n,ddp,yes,حماقة,inclusive,حماقه,حمق
1607,1851,AR2068,n,an,no,متعضي مجهري,inclusive,متعضي مجهري,تعض جهر
1608,1852,AR2014,n,pr,no,جرذ,inclusive,جرذ,جرذ
1609,1853,AR1733,n,dmc,yes,مختلق,conservative,مختلق,خلق
1610,1854,AR2104,n,ddp,yes,بليد,conservative,بليد,بلد
1611,1855,AR2418,n,asm,no,الاصطياد قبالة,conservative,الاصطياد قباله,صطياد قبل
1612,1856,AR2054,n,ps,yes,المسنيزو,conservative,المسنيزو,مسنيزو
1613,1857,AR691,n,cds,no,أبله,inclusive,ابله,ابل
1614,1858,AR195,n,ps,yes,غبي,conservative,غبي,غبي
1615,1859,AR1146,n,om,no,الألية,inclusive,الاليه,اله
1616,1860,AR2100,n,ddp,yes,غباء,conservative,غباء,غبء
1617,1861,AR2615,a,ddp,yes,سخيف,conservative,سخيف,سخف
1618,1863,AR411,n,cds,no,المارقة,conservative,المارقه,ارق
1619,1864,AR620,n,dmc,yes,حثالة كيس,conservative,حثاله كيس,حثل كيس
1620,1865,AR1360,n,an,no,البرغوث,inclusive,البرغوث,رغث
1621,1866,AR1085,n,cds,no,جرائم,inclusive,جراءم,جرءم
1622,1867,AR2103,n,ddp,yes,الغباء,conservative,الغباء,غبء
1623,1868,AR360,n,qas,no,كذبة,conservative,كذبه,كذب
1624,1869,AR2714,n,asm,no,طير,inclusive,طير,طير
1625,1870,AR926,n,cds,no,الخردة,inclusive,الخرده,خرد
1626,1871,AR223,n,an,no,أتان,inclusive,اتان,اتن
1627,1872,AR961,n,an,no,بومة,inclusive,بومه,بوم
1628,1873,AR2401,n,an,no,قملة,inclusive,قمله,قمل
1629,1874,AR654,n,cds,no,لجنة,inclusive,لجنه,لجن
1630,1875,AR1800,n,cds,no,البعثرة,conservative,البعثره,عثر
1631,1876,AR2696,n,om,no,عبر الأزياء,inclusive,عبر الازياء,عبر زيء
1632,1878,AR2160,n,cds,no,نرجسي,inclusive,نرجسي,رجس
1633,1879,AR2117,n,ddp,yes,غباوة,inclusive,غباوه,غبو
1634,1880,AR2671,n,re,no,العملية الارهابية,inclusive,العمليه الارهابيه,عمل رهب
1635,1881,AR206,n,asf,no,الأبله,conservative,الابله,ابل
1636,1882,AR2597,n,an,no,ابن اوى,inclusive,ابن اوي,ابن اوي
1637,1883,AR2525,n,qas,no,التخلي عن السفينة,inclusive,التخلي السفينه,تخل سفن
1638,1884,AR2110,n,ddp,yes,بلادة,conservative,بلاده,بلد
1639,1885,AR2276,n,ps,yes,فندال,inclusive,فندال,ندل
1640,1886,AR211,n,ddp,yes,لا يعرفون شيئا,conservative,يعرفون شيءا,عرف شيء
1641,1887,AR1704,n,an,no,صرامة,conservative,صرامه,صرم
1642,1888,AR2498,n,re,no,الاختطاف,inclusive,الاختطاف,خطف
1643,1889,AR203,n,or,no,معتوه,conservative,معتوه,عته
1644,1890,AR1090,n,cds,no,جناية,inclusive,جنايه,جني
1645,1891,AR1875,n,pr,no,عثة,inclusive,عثه,عثه
1646,1892,AR833,n,pa,yes,بروفسور,inclusive,بروفسور,روفسور
1647,1893,AR307,n,pa,yes,المستشار القانوني,inclusive,المستشار القانوني,شار قنو
1648,1894,AR276,n,ps,yes,البربرية,conservative,البربريه,ربر
1649,1895,AR1219,n,re,no,جنحة,inclusive,جنحه,جنح
1650,1896,AR2195,n,ps,yes,بيضاء،,inclusive,بيضاء,يضء
1651,1898,AR2370,v,qas,no,أصلح,inclusive,اصلح,صلح
1652,1899,AR2454,n,cds,no,الرضع,inclusive,الرضع,رضع
1653,1900,AR1212,n,an,no,الصالحة للأكل الحلزون,inclusive,الصالحه لاكل الحلزون,صلح لكل حلز
1654,1901,AR1935,n,cds,no,المصورون الصحفيون,inclusive,المصورون الصحفيون,صور صحف
1655,1902,AR469,n,re,no,ابتزاز,conservative,ابتزاز,بزز
1656,1903,AR2657,a,svp,no,مغرور,conservative,مغرور,غرر
1657,1904,AR2311,n,cds,no,زلة لسان,inclusive,زله لسان,زله لسن
1658,1905,AR40,n,pa,yes,العلمية,inclusive,العلميه,علم
1659,1906,AR237,n,an,no,بخيلة,conservative,بخيله,بخل
1660,1907,AR730,n,an,no,رعاع,conservative,رعاع,رعع
1661,1908,AR1621,n,qas,no,طلي,inclusive,طلي,طلي
1662,1909,AR308,n,an,no,هزلي,inclusive,هزلي,هزل
1663,1910,AR2018,n,pr,no,الفئران,inclusive,الفءران,فءر
1664,1911,AR2034,n,an,no,عقرب البحر,inclusive,عقرب البحر,عقرب بحر
1665,1912,AR191,n,cds,no,فطنة,inclusive,فطنه,فطن
1666,1913,AR1539,n,pr,no,شرموطه,conservative,شرموطه,شرموط
1667,1914,AR741,n,dmc,yes,شخص سيء,conservative,شخص سيء,شخص سيء
1668,1915,AR309,n,cds,no,خسيس,conservative,خسيس,خسس
1669,1916,AR555,n,qas,no,البرجوازية,inclusive,البرجوازيه,برجوازيه
1670,1918,AR2587,n,an,no,بنات اوى,inclusive,بنات اوي,بنت اوي
1671,1919,AR1188,n,pa,yes,بورتر،,inclusive,بورتر,رتر
1672,1920,AR2060,n,an,no,مكروبات,inclusive,مكروبات,كرب
1673,1922,AR1549,n,is,yes,وليس لديها,inclusive,وليس لديها,وليس لدي
1674,1923,AR2298,n,pa,yes,حوذي,inclusive,حوذي,حوذ
1675,1924,AR463,n,ddp,yes,فتحة قناة غذائية,conservative,فتحه قناه غذاءيه,فتح قنه غذء
1676,1925,AR2013,n,pr,no,جرذان,inclusive,جرذان,جرذ
1677,1926,AR1998,n,cds,no,متآمر,inclusive,متامر,تمر
1678,1927,AR95,n,cds,no,حيلة,inclusive,حيله,حيل
1679,1928,AR2601,a,svp,no,شهواني,conservative,شهواني,شها
1680,1929,AR2019,n,pr,no,الجرذان,inclusive,الجرذان,جرذ
1681,1930,AR1966,n,qas,no,رعيه,inclusive,رعيه,رعه
1682,1932,AR1387,n,cds,no,البناؤون الأحرار,inclusive,البناءون الاحرار,بنء حرر
1683,1933,AR1445,n,pr,no,بندقية مول,inclusive,بندقيه مول,ندق مول
1684,1934,AR1172,n,om,no,بطناني,inclusive,بطناني,بطن
1685,1935,AR871,n,an,no,الأرنب,inclusive,الارنب,رنب
1686,1936,AR80,n,svp,no,كسلان,conservative,كسلان,كسل
1687,1937,AR1813,n,qas,no,مخلوط,inclusive,مخلوط,خلط
1688,1938,AR1653,n,cds,no,المنظر,inclusive,المنظر,نظر
1689,1939,AR1717,n,pa,yes,اليسوعي,inclusive,اليسوعي,يسع
1690,1941,AR490,n,qas,no,قرح,inclusive,قرح,قرح
1691,1943,AR2064,n,an,no,كائنات دقيقة,inclusive,كاءنات دقيقه,كءن دقق
1692,1945,AR116,n,asm,no,الزوائد,inclusive,الزواءد,زءد
1693,1946,AR2317,v,qas,no,تلعثم,conservative,تلعثم,عثم
1694,1947,AR453,n,dmc,yes,الجلف,conservative,الجلف,جلف
1695,1948,AR277,n,ps,yes,متوحش,conservative,متوحش,توحش
1696,1949,AR730,n,cds,no,رعاع,conservative,رعاع,رعع
1697,1950,AR1522,n,re,no,حرامي,inclusive,حرامي,حرم
1698,1951,AR2332,v,cds,no,لفظ النفس الأخير,inclusive,لفظ النفس الاخير,لفظ نفس اخر
1699,1952,AR889,n,or,no,شاذّ جِنسِيًا,conservative,شاذ جنسيا,شاذ جنس
1700,1953,AR1394,n,cds,no,اصولية,inclusive,اصوليه,اصل
1701,1954,AR1137,n,ddf,yes,عجز,inclusive,عجز,عجز
1702,1955,AR2420,n,re,no,القرصنة,inclusive,القرصنه,قرص
1703,1956,AR356,n,cds,no,بهتان,inclusive,بهتان,بهت
1704,1957,AR1730,n,om,no,خاتون,inclusive,خاتون,خات
1705,1958,AR945,n,cds,no,خداع,inclusive,خداع,خدع
1706,1959,AR1086,n,re,no,التي تخرق القانون,inclusive,تخرق القانون,خرق قان
1707,1960,AR715,n,re,no,مغتاب,conservative,مغتاب,غتب
1708,1961,AR1725,n,dmc,yes,الإفلاس الأخلاقي,inclusive,الافلاس الاخلاقي,فلس خلق
1709,1962,AR1869,n,an,no,العث,inclusive,العث,لعث
1710,1964,AR691,n,ddp,yes,أبله,conservative,ابله,ابل
1711,1965,AR496,n,cds,no,خط مطلق النار,conservative,خط مطلق النار,خط طلق نار
1712,1966,AR46,n,qas,no,الرداءة,conservative,الرداءه,ردء
1713,1967,AR1749,n,cds,no,الكذب,conservative,الكذب,كذب
1714,1968,AR176,n,ddp,yes,تحريك يجري,inclusive,تحريك يجري,حرك يجر
1715,1969,AR1405,n,svp,no,غَضَب,inclusive,غضب,غضب
1716,1970,AR1859,n,an,no,باعوضة,inclusive,باعوضه,بعض
1717,1971,AR1861,n,an,no,البعوضه,inclusive,البعوضه,بعض
1718,1972,AR2776,n,dmc,yes,خائن,conservative,خاءن,خءن
1719,1973,AR918,n,ddp,yes,غشاش,conservative,غشاش,غشش
